label,predicted,softmax0,softmax1,filepath,0,1,2,confid
0.0,0,0.999944789132676,5.521086732393845e-05,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024307_512.jpg,15.087798,25.207592,-17.723244,0.999944789132676
0.0,1,0.2073514334890909,0.792648566510909,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024318_512.jpg,30.324427,-3.1936374,14.708967,0.792648566510909
0.0,0,0.9951271195501782,0.0048728804498218,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024320_512.jpg,32.171272,14.608594,-10.846785,0.9951271195501782
1.0,1,0.0108514831279736,0.9891485168720264,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024323_512.jpg,30.448103,-16.023827,5.3774886,0.9891485168720264
0.0,1,0.0198787997467082,0.9801212002532916,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024330_512.jpg,27.334185,-8.812426,17.659653,0.9801212002532916
1.0,1,0.0061293266268016,0.9938706733731985,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024331_512.jpg,24.70439,-7.5043874,21.134748,0.9938706733731985
0.0,0,0.999757752608846,0.000242247391154,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024335_512.jpg,17.167875,10.592285,-31.83419,0.999757752608846
0.0,0,0.9999981557647192,1.8442352808895755e-06,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024337_512.jpg,-0.10097945,13.583856,-12.0719,0.9999981557647192
0.0,0,0.9999570740124925,4.292598750766596e-05,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024353_512.jpg,12.201967,8.8328705,-27.837643,0.9999570740124925
0.0,0,0.9989637839532136,0.0010362160467863,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024355_512.jpg,16.760372,-2.1431372,-5.41667,0.9989637839532136
0.0,1,0.1271809460982484,0.8728190539017515,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024361_512.jpg,40.20476,-7.753582,-1.7419283,0.8728190539017515
0.0,0,0.996666999892449,0.0033330001075511,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024362_512.jpg,23.581778,10.058237,-7.6644893,0.996666999892449
0.0,0,0.9999862566010616,1.3743398938520031e-05,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024379_512.jpg,8.818733,-3.592188,-24.75387,0.9999862566010616
0.0,0,0.9999289789719494,7.102102805070582e-05,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024380_512.jpg,10.859376,-10.372818,-26.00328,0.9999289789719494
0.0,0,0.9980072978688932,0.0019927021311067,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024383_512.jpg,16.558195,-8.90583,-15.537585,0.9980072978688932
0.0,0,0.999999972391071,2.7608929076915164e-08,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024384_512.jpg,3.2939045,36.020107,-4.2040496,0.999999972391071
0.0,0,0.9999967881681596,3.2118318402833035e-06,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024386_512.jpg,4.710353,12.764242,-40.180317,0.9999967881681596
0.0,0,0.9998335556560692,0.0001664443439308,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024396_512.jpg,11.746397,4.5866623,-14.898059,0.9998335556560692
0.0,0,0.8605945675896055,0.1394054324103945,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024399_512.jpg,29.76206,11.273081,1.0234638,0.8605945675896055
1.0,1,0.000237010649242,0.999762989350758,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024403_512.jpg,35.929966,-13.479057,13.576223,0.999762989350758
0.0,0,0.99710129583985,0.0028987041601499,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024404_512.jpg,14.671568,1.604561,-10.147286,0.99710129583985
1.0,1,0.0660238829354332,0.9339761170645668,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024411_512.jpg,22.563831,-8.522136,18.597935,0.9339761170645668
0.0,1,0.0015595915117439,0.998440408488256,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024412_512.jpg,27.746084,-8.3966255,20.970879,0.998440408488256
0.0,0,0.99999088573719,9.114262810021002e-06,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024413_512.jpg,9.502956,16.13551,-31.792122,0.99999088573719
0.0,0,0.9999979994683454,2.0005316546542245e-06,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024423_512.jpg,4.18826,15.902511,-27.35153,0.9999979994683454
0.0,0,0.9999992202081808,7.797918192891081e-07,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024433_512.jpg,1.3465719,14.786656,-29.269764,0.9999992202081808
0.0,0,0.9375287257340836,0.0624712742659164,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024441_512.jpg,27.158018,-4.6141186,-9.620765,0.9375287257340836
1.0,1,0.0014244278459694,0.9985755721540304,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024443_512.jpg,31.116713,-13.96854,15.12031,0.9985755721540304
0.0,0,0.9983589593993482,0.0016410406006518,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024453_512.jpg,30.073874,-11.562652,-13.35555,0.9983589593993482
1.0,1,0.0019530138892128,0.9980469861107872,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024454_512.jpg,28.574186,-13.958514,17.333052,0.9980469861107872
1.0,1,9.669597058722884e-05,0.9999033040294129,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024461_512.jpg,34.60174,-13.003524,19.024574,0.9999033040294129
0.0,0,0.9965798332410222,0.0034201667589778,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024469_512.jpg,17.623652,20.314247,-6.4716253,0.9965798332410222
1.0,1,0.0516578220350178,0.9483421779649822,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024470_512.jpg,28.001328,-17.53091,15.485574,0.9483421779649822
0.0,1,0.018353291055427,0.9816467089445728,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024477_512.jpg,35.3814,-14.56847,6.0626464,0.9816467089445728
0.0,0,0.9997686196591538,0.0002313803408462,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024483_512.jpg,14.474508,15.564617,-25.419128,0.9997686196591538
0.0,0,0.9998659030456224,0.0001340969543774,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024484_512.jpg,14.995197,31.0695,-2.1457124,0.9998659030456224
0.0,0,0.9999999302149628,6.97850373050389e-08,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024485_512.jpg,-3.7162733,8.086939,-30.146946,0.9999999302149628
0.0,1,0.0038336342562795,0.9961663657437204,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024494_512.jpg,35.173145,-2.3416045,14.121567,0.9961663657437204
0.0,1,0.0313568096038843,0.9686431903961156,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024497_512.jpg,37.99576,-1.537042,5.841497,0.9686431903961156
0.0,0,0.9730680368600122,0.0269319631399877,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024503_512.jpg,16.015112,-6.3352737,-12.756149,0.9730680368600122
0.0,0,0.8919243205455436,0.1080756794544563,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024507_512.jpg,26.177885,8.6977825,2.0400507,0.8919243205455436
0.0,0,0.7811009464218005,0.2188990535781994,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024518_512.jpg,36.825226,-3.4889936,-7.006733,0.7811009464218005
0.0,0,0.9999893760216524,1.062397834781573e-05,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024523_512.jpg,11.384864,33.867874,-1.8686569,0.9999893760216524
0.0,0,0.8692214171470372,0.1307785828529628,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024524_512.jpg,28.463255,-2.681429,4.592131,0.8692214171470372
0.0,0,0.9999936861028332,6.313897166720267e-06,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024530_512.jpg,7.9464974,32.62347,-1.5240853,0.9999936861028332
0.0,0,0.9999978906095728,2.109390427272141e-06,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024535_512.jpg,8.570923,12.326062,-11.890346,0.9999978906095728
1.0,1,0.3204708743281314,0.6795291256718686,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024539_512.jpg,29.00974,-3.949138,15.98384,0.6795291256718686
0.0,0,0.9999996687848752,3.312151248484235e-07,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024542_512.jpg,-6.694832,12.248449,-26.395155,0.9999996687848752
1.0,1,0.017442733988584,0.9825572660114158,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024552_512.jpg,39.349564,-7.947122,0.977527,0.9825572660114158
1.0,1,0.0006895087006457,0.9993104912993542,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024554_512.jpg,38.929707,-14.851668,10.65797,0.9993104912993542
0.0,0,0.9995482980265484,0.0004517019734513,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024559_512.jpg,15.275615,13.363225,-16.576626,0.9995482980265484
1.0,1,0.4109929118995418,0.5890070881004583,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024562_512.jpg,21.553188,5.375377,21.885664,0.5890070881004583
0.0,0,0.9999985641553726,1.4358446273648822e-06,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024569_512.jpg,11.122291,37.656452,-5.9756765,0.9999985641553726
1.0,1,0.0003164637617951,0.9996835362382048,/dkfz/cluster/gpu/data/OE0612/l049e/ham10000/ham10000_images_part_1/ISIC_0024573_512.jpg,32.030857,-10.787813,18.492874,0.9996835362382048
